date,home_team,away_team,home_score,away_score,H_rank,A_rank,Rank_diff,Rank_value,H_xG,A_xG,H_attack,H_defence,A_attack,A_defence
9/7/2015,Romania,Greece,0,0,43,51,-8,-0.04,2.473403932,0.7029359063,1.262024592,0.9862839502,0.6142158405,1.279346861
9/7/2015,Scotland,Germany,2,3,44,12,32,0.16,2.557338197,0.4789532007,1.033554623,0.9156641042,0.450779483,1.615160966
9/8/2015,Belarus,Luxembourg,2,0,89,96,-7,-0.035,3.438500974,0.8862833589,1.432470442,1.01740456,0.7507341393,1.566911836
9/8/2015,England,Switzerland,2,0,4,13,-9,-0.045,1.03228493,0.713474205,0.773018693,0.9751964454,0.6305120881,0.8717072744
9/8/2015,Liechtenstein,Russia,0,7,186,38,148,0.74,1.70887137,1.004810586,0.853624061,1.215361104,0.7125020516,1.306783989
9/8/2015,Lithuania,San Marino,2,1,134,210,-76,-0.38,1.902945254,1.117082229,1.199401,0.9851161975,0.977248323,1.035673744
9/8/2015,North Macedonia,Spain,0,1,62,6,56,0.28,2.011010676,0.7305565858,1.033554623,1.035819122,0.6078230794,1.270112006
9/8/2015,Moldova,Montenegro,0,2,177,64,113,0.565,2.399288874,0.688436342,1.064742587,0.9441514319,0.6283901701,1.470953669
9/8/2015,Slovakia,Ukraine,0,0,36,24,12,0.06,2.531789404,0.6811918314,0.9679458923,0.9672856811,0.6069066877,1.707409037
9/8/2015,Slovenia,Estonia,1,0,63,116,-53,-0.265,2.22227609,0.8298527768,1.164108891,0.6678961702,1.070777777,1.246136125
9/8/2015,Sweden,Austria,1,4,18,23,-5,-0.025,2.523280008,0.8503700084,1.120275453,0.8748117984,0.8377232206,1.470285606
10/8/2015,Albania,Serbia,0,2,66,25,41,0.205,2.067831528,0.9009610146,0.8079521246,1.298821991,0.5978106067,1.670669732
10/8/2015,France,Armenia,4,0,2,90,-88,-0.44,2.398964443,0.8583422917,1.145811512,0.8167527946,0.9056849121,1.366695324
10/8/2015,Georgia,Gibraltar,4,0,91,195,-104,-0.52,2.490529216,1.378581457,1.247203214,1.099109172,1.080933188,1.303513395
10/8/2015,Hungary,Faroe Islands,2,1,37,113,-76,-0.38,2.060382752,1.173730119,1.08327287,0.9714572575,1.0412423,1.241569736
10/8/2015,Republic of Ireland,Germany,1,0,47,12,35,0.175,2.354438623,0.7228918078,0.9515522529,1.382026634,0.450779483,1.615160966
10/8/2015,Northern Ireland,Greece,3,1,48,51,-3,-0.015,2.94359124,0.3667796016,1.501932008,0.514625631,0.6142158405,1.279346861
10/8/2015,Portugal,Denmark,1,0,5,10,-5,-0.025,2.604419749,1.218455894,1.05848209,1.100283659,0.954360379,1.606159034
10/8/2015,Romania,Finland,1,1,43,54,-11,-0.055,2.043510165,1.019973907,1.262024592,0.9862839502,0.8912393358,1.056988016
10/8/2015,Scotland,Poland,2,2,44,21,23,0.115,1.873939505,0.7952930835,1.033554623,0.9156641042,0.7485111374,1.18354074
10/9/2015,England,Estonia,2,0,4,116,-112,-0.56,1.475687517,1.211669589,0.773018693,0.9751964454,1.070777777,1.246136125
10/9/2015,Liechtenstein,Sweden,0,2,186,18,168,0.84,2.225119617,1.10448068,0.853624061,1.215361104,0.7831772096,1.70156206
10/9/2015,North Macedonia,Ukraine,0,2,62,24,38,0.19,2.703397642,0.7294551535,1.033554623,1.035819122,0.6069066877,1.707409037
10/9/2015,Moldova,Russia,1,2,177,38,139,0.695,2.131509884,0.780585581,1.064742587,0.9441514319,0.7125020516,1.306783989
10/9/2015,Montenegro,Austria,2,3,64,23,41,0.205,3.216249764,0.6208127438,1.427937308,0.6386564761,0.8377232206,1.470285606
10/9/2015,Slovakia,Belarus,0,1,36,89,-53,-0.265,1.867374959,0.9135855654,0.9679458923,0.9672856811,0.8139574843,1.259335739
10/9/2015,Slovenia,Lithuania,1,1,63,134,-71,-0.355,2.771421795,0.5528937585,1.164108891,0.6678961702,0.7134113013,1.554068296
10/9/2015,Spain,Luxembourg,4,0,6,96,-90,-0.45,2.420214725,0.9653709091,1.008255075,1.108192719,0.7507341393,1.566911836
10/9/2015,Switzerland,San Marino,7,0,13,210,-197,-0.985,0.9870632426,0.8324236041,0.6221327902,0.7340855973,0.977248323,1.035673744
10/10/2015,Andorra,Belgium,1,4,158,1,157,0.785,1.665435618,0.7885846538,0.7978316387,0.9314790788,0.729596038,1.362629142
10/10/2015,Azerbaijan,Italy,1,3,110,7,103,0.515,2.030090281,0.7018978772,1.136206987,0.7734717406,0.7820539764,1.166323364
10/10/2015,Bosnia and Herzegovina,Wales,2,0,55,17,38,0.19,2.263743467,1.058725271,0.857335965,1.129917535,0.8075023252,1.72360302
10/10/2015,Croatia,Bulgaria,3,0,14,71,-57,-0.285,2.29940397,0.8340967132,1.081044601,0.7341272121,0.9791570111,1.388457988
10/10/2015,Czech Republic,Turkey,0,2,40,29,11,0.055,2.322626501,0.4805648996,1.015197534,0.6439053593,0.6431869996,1.493447299
10/10/2015,Iceland,Latvia,2,2,52,138,-86,-0.43,2.756615032,0.6314790676,1.084512069,0.9140319044,0.5953945495,1.659215551
10/10/2015,Israel,Cyprus,1,2,85,97,-12,-0.06,2.0888761,0.8138447884,1.155301659,0.9849160113,0.7121141899,1.180261832
10/10/2015,Kazakhstan,Netherlands,1,2,124,16,108,0.54,1.826188074,0.8699588424,0.7954767637,1.220885472,0.6140885946,1.49857707
10/10/2015,Norway,Malta,2,0,42,175,-133,-0.665,1.668459776,0.8913420631,0.775413229,1.005435095,0.7640074827,1.40457073
10/11/2015,Armenia,Albania,0,3,90,66,24,0.12,1.818471865,1.154505552,0.8676542142,1.204637329,0.8259370714,1.368109897
10/11/2015,Denmark,France,1,2,10,2,8,0.04,1.720494333,1.062728573,0.9196940347,1.186983294,0.7715871769,1.22115546
10/11/2015,Faroe Islands,Romania,0,3,113,43,70,0.35,3.1838778,0.5881158936,1.607751635,0.6771297578,0.7485111374,1.292702265
10/11/2015,Finland,Northern Ireland,1,1,54,48,6,0.03,2.329855504,1.170767195,0.9625900775,1.16485259,0.866177356,1.579969435
10/11/2015,Germany,Georgia,2,1,12,91,-79,-0.395,1.84330147,0.6793247122,0.8859039624,0.9712366222,0.6027810827,1.358222135
10/11/2015,Gibraltar,Scotland,0,6,195,44,151,0.755,2.131034235,0.8691427935,1.087952235,1.272183181,0.5887741505,1.278620541
10/11/2015,Greece,Hungary,4,3,51,37,14,0.07,1.901721093,0.7067177915,0.8592807927,0.9256386588,0.6579786335,1.444683785
10/11/2015,Poland,Republic of Ireland,2,1,21,47,-26,-0.13,1.991041543,0.6519863699,1.165033871,0.9362351086,0.6001514287,1.115585469
10/11/2015,Serbia,Portugal,1,2,25,5,20,0.1,2.437457994,0.5552446061,1.261351198,0.6378775844,0.7501606133,1.26142721
10/12/2015,Austria,Liechtenstein,3,0,23,186,-163,-0.815,1.713155274,0.535449726,0.962694576,0.983937305,0.4689845379,1.16163391
10/12/2015,Belarus,North Macedonia,0,0,89,62,27,0.135,3.745269198,0.7353751215,1.432470442,1.01740456,0.6229059853,1.706704951
10/12/2015,Estonia,Switzerland,0,1,116,13,103,0.515,1.305909951,0.6726059349,0.9779207017,0.9193365539,0.6305120881,0.8717072744
10/12/2015,Lithuania,England,0,3,134,4,130,0.65,1.959861639,1.08017862,1.199401,0.9851161975,0.9449642266,1.066650361
10/12/2015,Luxembourg,Slovakia,2,4,96,36,60,0.3,1.758419524,0.8718550554,1.114546623,0.9623450194,0.7807657213,1.029876944
10/12/2015,Russia,Montenegro,2,0,38,64,-26,-0.13,2.780239056,0.6040716651,1.233798463,0.8284500583,0.6283901701,1.470953669
10/12/2015,San Marino,Slovenia,0,2,210,63,147,0.735,2.324489347,0.8686444132,1.005184577,1.033612018,0.7242553818,1.509533734
10/12/2015,Sweden,Moldova,2,0,18,177,-159,-0.795,2.631050404,0.7367588489,1.120275453,0.8748117984,0.7258016976,1.53308215
10/12/2015,Ukraine,Spain,0,1,24,6,18,0.09,2.144247916,0.5470407715,1.102031616,0.7756213589,0.6078230794,1.270112006
10/13/2015,Belgium,Israel,3,1,1,85,-84,-0.42,1.468119588,0.827646283,0.9012864573,0.861309614,0.8281189536,1.063309433
10/13/2015,Bulgaria,Azerbaijan,2,0,71,110,-39,-0.195,3.256953568,0.9734105774,1.106211573,1.140028804,0.7358469387,1.921916205
10/13/2015,Cyprus,Bosnia and Herzegovina,2,3,97,55,42,0.21,1.386197089,1.289788241,0.8999782651,0.9567592688,1.161777565,1.005435095
10/13/2015,Italy,Norway,2,1,7,42,-35,-0.175,1.233959226,1.057551998,0.8140605479,1.235583925,0.7376268745,0.9894758076
10/13/2015,Latvia,Kazakhstan,0,1,138,124,14,0.07,1.406126425,0.4830433811,0.6878239051,0.791076158,0.5262293787,1.334468059
10/13/2015,Malta,Croatia,0,1,175,14,161,0.805,1.563668362,1.532433627,0.6151114557,1.625085112,0.812667351,1.65940316
10/13/2015,Netherlands,Czech Republic,2,3,16,40,-24,-0.12,1.827233208,1.071660164,1.074278051,0.9956188169,0.9276224316,1.110294928
10/13/2015,Turkey,Iceland,1,0,29,52,-23,-0.115,2.597555724,0.7157362897,1.178714628,0.7577715292,0.8139955004,1.438524552
10/13/2015,Wales,Andorra,2,0,17,158,-141,-0.705,1.920898313,1.325604178,1.275871257,1.221538352,0.9352204785,0.9827851834
11/11/2015,Estonia,Georgia,3,0,116,91,25,0.125,2.034760813,0.6430235697,0.9779207017,0.9193365539,0.6027810827,1.358222135
11/12/2015,North Macedonia,Montenegro,4,1,62,64,-2,-0.01,2.329009977,0.7552766468,1.033554623,1.035819122,0.6283901701,1.470953669
11/12/2015,Norway,Hungary,0,1,42,37,5,0.025,1.716109223,0.7676417391,0.775413229,1.005435095,0.6579786335,1.444683785
11/13/2015,Belgium,Italy,3,1,1,7,-6,-0.03,1.610351722,0.7816075986,0.9012864573,0.861309614,0.7820539764,1.166323364
11/13/2015,Bosnia and Herzegovina,Republic of Ireland,1,1,55,47,8,0.04,1.465186177,0.7868652066,0.857335965,1.129917535,0.6001514287,1.115585469
11/13/2015,Czech Republic,Serbia,4,1,40,25,15,0.075,2.598244877,0.4466613821,1.015197534,0.6439053593,0.5978106067,1.670669732
11/13/2015,France,Germany,2,0,2,12,-10,-0.05,2.835096939,0.42721601,1.145811512,0.8167527946,0.450779483,1.615160966
11/13/2015,Kosovo,Albania,2,2,120,66,54,0.27,1.658315027,1.226391409,0.7912379888,1.279644666,0.8259370714,1.368109897
11/13/2015,Luxembourg,Greece,1,0,96,51,45,0.225,2.184366308,0.6858743552,1.114546623,0.9623450194,0.6142158405,1.279346861
11/13/2015,Northern Ireland,Latvia,1,0,48,138,-90,-0.45,3.817613899,0.3555404489,1.501932008,0.514625631,0.5953945495,1.659215551
11/13/2015,Poland,Iceland,4,2,21,52,-31,-0.155,2.56740718,0.8843001051,1.165033871,0.9362351086,0.8139955004,1.438524552
11/13/2015,Slovakia,Switzerland,3,2,36,13,23,0.115,1.292589645,0.7076865237,0.9679458923,0.9672856811,0.6305120881,0.8717072744
11/13/2015,Spain,England,2,0,6,4,2,0.01,1.647522758,1.215131864,1.008255075,1.108192719,0.9449642266,1.066650361
11/13/2015,Wales,Netherlands,2,3,17,16,1,0.005,2.929037,0.870424061,1.275871257,1.221538352,0.6140885946,1.49857707
11/14/2015,Russia,Portugal,1,0,38,5,33,0.165,2.384214587,0.7211296298,1.233798463,0.8284500583,0.7501606133,1.26142721
11/14/2015,Sweden,Denmark,2,1,18,10,8,0.04,2.756463753,0.9687679934,1.120275453,0.8748117984,0.954360379,1.606159034
11/14/2015,Ukraine,Slovenia,2,0,24,63,-39,-0.195,2.548448128,0.6518298436,1.102031616,0.7756213589,0.7242553818,1.509533734
11/15/2015,Hungary,Norway,2,1,37,42,-5,-0.025,1.64203333,0.8314826238,1.08327287,0.9714572575,0.7376268745,0.9894758076
11/16/2015,Albania,Georgia,2,2,66,91,-25,-0.125,1.681106984,0.9084520243,0.8079521246,1.298821991,0.6027810827,1.358222135
11/16/2015,Republic of Ireland,Bosnia and Herzegovina,2,0,47,55,-8,-0.04,1.465634243,1.863082761,0.9515522529,1.382026634,1.161777565,1.005435095
11/17/2015,Austria,Switzerland,1,2,23,13,10,0.05,1.285577066,0.7198692015,0.962694576,0.983937305,0.6305120881,0.8717072744
11/17/2015,Azerbaijan,Moldova,2,1,110,177,-67,-0.335,2.668466798,0.6514111381,1.136206987,0.7734717406,0.7258016976,1.53308215
11/17/2015,Denmark,Sweden,2,2,10,18,-8,-0.04,2.397342498,1.078691849,0.9196940347,1.186983294,0.7831772096,1.70156206
11/17/2015,England,France,2,0,4,2,2,0.01,1.44610515,0.8731118054,0.773018693,0.9751964454,0.7715871769,1.22115546
11/17/2015,Italy,Romania,2,2,7,43,-36,-0.18,1.612108021,1.073157007,0.8140605479,1.235583925,0.7485111374,1.292702265
11/17/2015,Luxembourg,Portugal,0,2,96,5,91,0.455,2.153770162,0.8376793516,1.114546623,0.9623450194,0.7501606133,1.26142721
11/17/2015,Poland,Czech Republic,3,1,21,40,-19,-0.095,1.981599247,1.007740968,1.165033871,0.9362351086,0.9276224316,1.110294928
11/17/2015,Russia,Croatia,1,3,38,14,24,0.12,3.136426096,0.7812173761,1.233798463,0.8284500583,0.812667351,1.65940316
11/17/2015,Slovakia,Iceland,3,1,36,52,-16,-0.08,2.133080673,0.9136282346,0.9679458923,0.9672856811,0.8139955004,1.438524552
11/17/2015,Slovenia,Ukraine,1,1,63,24,39,0.195,3.04487945,0.470352683,1.164108891,0.6678961702,0.6069066877,1.707409037
11/17/2015,Turkey,Greece,0,0,29,51,-22,-0.11,2.310127247,0.5400724777,1.178714628,0.7577715292,0.6142158405,1.279346861
1/6/2016,Sweden,Estonia,1,1,18,116,-98,-0.49,2.13859835,1.0869429,1.120275453,0.8748117984,1.070777777,1.246136125
1/10/2016,Sweden,Finland,3,0,18,54,-36,-0.18,1.813985472,0.904694036,1.120275453,0.8748117984,0.8912393358,1.056988016
1/13/2016,Finland,Iceland,0,1,54,52,2,0.01,2.121277963,1.100235676,0.9625900775,1.16485259,0.8139955004,1.438524552
3/23/2016,Croatia,Israel,2,0,14,85,-71,-0.355,1.760930437,0.7054346642,1.081044601,0.7341272121,0.8281189536,1.063309433
3/23/2016,Gibraltar,Liechtenstein,0,0,195,186,9,0.045,1.936056517,0.6923105083,1.087952235,1.272183181,0.4689845379,1.16163391
3/23/2016,Poland,Serbia,1,0,21,25,-4,-0.02,2.981728367,0.6494433717,1.165033871,0.9362351086,0.5978106067,1.670669732
3/23/2016,Romania,Lithuania,1,0,43,134,-91,-0.455,3.00453204,0.8164596004,1.262024592,0.9862839502,0.7134113013,1.554068296
3/23/2016,Slovenia,North Macedonia,1,0,63,62,1,0.005,3.043623829,0.4827521386,1.164108891,0.6678961702,0.6229059853,1.706704951
3/24/2016,Czech Republic,Scotland,0,1,40,44,-4,-0.02,1.988525444,0.4399096852,1.015197534,0.6439053593,0.5887741505,1.278620541
3/24/2016,Denmark,Iceland,2,1,10,52,-42,-0.21,2.026747142,1.121138742,0.9196940347,1.186983294,0.8139955004,1.438524552
3/24/2016,Estonia,Norway,0,0,116,42,74,0.37,1.482339704,0.7868718505,0.9779207017,0.9193365539,0.7376268745,0.9894758076
3/24/2016,Greece,Montenegro,2,1,51,64,-13,-0.065,1.936301667,0.6749375902,0.8592807927,0.9256386588,0.6283901701,1.470953669
3/24/2016,Italy,Spain,1,1,7,6,1,0.005,1.583936076,0.8714494203,0.8140605479,1.235583925,0.6078230794,1.270112006
3/24/2016,Malta,Moldova,0,0,175,177,-2,-0.01,1.444635102,1.368632475,0.6151114557,1.625085112,0.7258016976,1.53308215
3/24/2016,Turkey,Sweden,2,1,29,18,11,0.055,3.072524736,0.6886381434,1.178714628,0.7577715292,0.7831772096,1.70156206
3/24/2016,Ukraine,Cyprus,1,0,24,97,-73,-0.365,1.992559681,0.6409027709,1.102031616,0.7756213589,0.7121141899,1.180261832
3/24/2016,Wales,Northern Ireland,1,1,17,48,-31,-0.155,3.088122077,1.227740783,1.275871257,1.221538352,0.866177356,1.579969435
3/25/2016,Armenia,Belarus,0,0,90,89,1,0.005,1.67389083,1.13776033,0.8676542142,1.204637329,0.8139574843,1.259335739
3/25/2016,Republic of Ireland,Switzerland,1,0,47,13,34,0.17,1.270697669,1.011119717,0.9515522529,1.382026634,0.6305120881,0.8717072744
3/25/2016,Luxembourg,Bosnia and Herzegovina,0,3,96,55,41,0.205,1.716687329,1.297318281,1.114546623,0.9623450194,1.161777565,1.005435095
3/25/2016,Netherlands,France,2,3,16,2,14,0.07,2.009678468,0.8913963405,1.074278051,0.9956188169,0.7715871769,1.22115546
3/25/2016,Portugal,Bulgaria,0,1,5,71,-66,-0.33,2.251413046,1.250114378,1.05848209,1.100283659,0.9791570111,1.388457988
3/25/2016,Slovakia,Latvia,0,0,36,138,-102,-0.51,2.460326881,0.6682706119,0.9679458923,0.9672856811,0.5953945495,1.659215551
3/26/2016,Austria,Albania,2,1,23,66,-43,-0.215,2.017662074,0.9429901048,0.962694576,0.983937305,0.8259370714,1.368109897
3/26/2016,Azerbaijan,Kazakhstan,0,1,110,124,-14,-0.07,2.322761184,0.4722938505,1.136206987,0.7734717406,0.5262293787,1.334468059
3/26/2016,Germany,England,2,3,12,4,8,0.04,1.447596918,1.064959684,0.8859039624,0.9712366222,0.9449642266,1.066650361
3/26/2016,Hungary,Croatia,1,1,37,14,23,0.115,2.75377657,0.9160712612,1.08327287,0.9714572575,0.812667351,1.65940316
3/26/2016,Poland,Finland,5,0,21,54,-33,-0.165,1.886459719,0.9682154728,1.165033871,0.9362351086,0.8912393358,1.056988016
3/26/2016,Russia,Lithuania,3,0,38,134,-96,-0.48,2.937333421,0.6858025048,1.233798463,0.8284500583,0.7134113013,1.554068296
3/27/2016,Romania,Spain,0,0,43,6,37,0.185,2.455549879,0.6956197464,1.262024592,0.9862839502,0.6078230794,1.270112006
3/28/2016,Andorra,Moldova,0,1,158,177,-19,-0.095,1.873767072,0.784483537,0.7978316387,0.9314790788,0.7258016976,1.53308215
3/28/2016,Liechtenstein,Faroe Islands,2,3,186,113,73,0.365,1.623591194,1.468418628,0.853624061,1.215361104,1.0412423,1.241569736
3/28/2016,Northern Ireland,Slovenia,1,0,48,63,-15,-0.075,3.473217789,0.4324898234,1.501932008,0.514625631,0.7242553818,1.509533734
3/28/2016,Ukraine,Wales,1,0,24,17,7,0.035,2.909847451,0.7267520927,1.102031616,0.7756213589,0.8075023252,1.72360302
3/29/2016,Austria,Turkey,1,2,23,29,-6,-0.03,2.202507256,0.7343404203,0.962694576,0.983937305,0.6431869996,1.493447299
3/29/2016,England,Netherlands,1,2,4,16,-12,-0.06,1.774630741,0.6948897255,0.773018693,0.9751964454,0.6140885946,1.49857707
3/29/2016,Estonia,Serbia,0,1,116,25,91,0.455,2.50284045,0.637721258,0.9779207017,0.9193365539,0.5978106067,1.670669732
3/29/2016,France,Russia,4,2,2,38,-36,-0.18,2.293801896,0.6752576262,1.145811512,0.8167527946,0.7125020516,1.306783989
3/29/2016,Georgia,Kazakhstan,1,1,91,124,-33,-0.165,2.549672064,0.6711331207,1.247203214,1.099109172,0.5262293787,1.334468059
3/29/2016,Germany,Italy,4,1,12,7,5,0.025,1.582867422,0.8813624178,0.8859039624,0.9712366222,0.7820539764,1.166323364
3/29/2016,Gibraltar,Latvia,0,5,195,138,57,0.285,2.765359251,0.8789157635,1.087952235,1.272183181,0.5953945495,1.659215551
3/29/2016,Greece,Iceland,2,3,51,52,-1,-0.005,1.893613338,0.8742914634,0.8592807927,0.9256386588,0.8139955004,1.438524552
3/29/2016,Republic of Ireland,Slovakia,2,2,47,36,11,0.055,1.501263407,1.252073719,0.9515522529,1.382026634,0.7807657213,1.029876944
3/29/2016,Luxembourg,Albania,0,2,96,66,30,0.15,2.335920972,0.9222963964,1.114546623,0.9623450194,0.8259370714,1.368109897
3/29/2016,North Macedonia,Bulgaria,0,2,62,71,-9,-0.045,2.198391815,1.176871408,1.033554623,1.035819122,0.9791570111,1.388457988
3/29/2016,Montenegro,Belarus,0,0,64,89,-25,-0.125,2.754796929,0.6032006357,1.427937308,0.6386564761,0.8139574843,1.259335739
3/29/2016,Norway,Finland,2,0,42,54,-12,-0.06,1.255573644,1.039779225,0.775413229,1.005435095,0.8912393358,1.056988016
3/29/2016,Portugal,Belgium,2,1,5,1,4,0.02,2.209531043,0.9314936083,1.05848209,1.100283659,0.729596038,1.362629142
3/29/2016,Scotland,Denmark,1,0,44,10,34,0.17,2.543085138,1.014007903,1.033554623,0.9156641042,0.954360379,1.606159034
3/29/2016,Sweden,Czech Republic,1,1,18,40,-22,-0.11,1.905469918,0.9416263934,1.120275453,0.8748117984,0.9276224316,1.110294928
3/29/2016,Switzerland,Bosnia and Herzegovina,0,2,13,55,-42,-0.21,0.9582438779,0.9896062698,0.6221327902,0.7340855973,1.161777565,1.005435095
5/22/2016,England,Turkey,2,1,4,29,-25,-0.125,1.768556012,0.727816868,0.773018693,0.9751964454,0.6431869996,1.493447299
5/25/2016,Serbia,Cyprus,2,1,25,97,-72,-0.36,2.280621993,0.5270838749,1.261351198,0.6378775844,0.7121141899,1.180261832
5/26/2016,Azerbaijan,Andorra,0,0,110,158,-48,-0.24,1.710625639,0.8393656812,1.136206987,0.7734717406,0.9352204785,0.9827851834
5/27/2016,Croatia,Moldova,1,0,14,177,-163,-0.815,2.538913824,0.6182755202,1.081044601,0.7341272121,0.7258016976,1.53308215
5/27/2016,Czech Republic,Malta,6,0,40,175,-135,-0.675,2.184404634,0.5708373761,1.015197534,0.6439053593,0.7640074827,1.40457073
5/27/2016,Republic of Ireland,Netherlands,1,1,47,16,31,0.155,2.184492943,0.9847822073,0.9515522529,1.382026634,0.6140885946,1.49857707
5/27/2016,Northern Ireland,Belarus,3,0,48,89,-41,-0.205,2.897548555,0.4860555234,1.501932008,0.514625631,0.8139574843,1.259335739
5/27/2016,Slovakia,Georgia,3,1,36,91,-55,-0.275,2.014006214,0.6765612539,0.9679458923,0.9672856811,0.6027810827,1.358222135
5/28/2016,Switzerland,Belgium,1,2,13,1,12,0.06,1.298672624,0.6214725052,0.6221327902,0.7340855973,0.729596038,1.362629142
5/29/2016,Azerbaijan,North Macedonia,1,3,110,62,48,0.24,2.970672835,0.559061653,1.136206987,0.7734717406,0.6229059853,1.706704951
5/29/2016,Bosnia and Herzegovina,Spain,1,3,55,6,49,0.245,1.668138036,0.796923593,0.857335965,1.129917535,0.6078230794,1.270112006
5/29/2016,Germany,Slovakia,1,3,12,36,-24,-0.12,1.397690139,0.8799105748,0.8859039624,0.9712366222,0.7807657213,1.029876944
5/29/2016,Italy,Scotland,1,0,7,44,-37,-0.185,1.594546931,0.8441385487,0.8140605479,1.235583925,0.5887741505,1.278620541
5/29/2016,Lithuania,Estonia,2,0,134,116,18,0.09,2.289648491,1.223994759,1.199401,0.9851161975,1.070777777,1.246136125
5/29/2016,Portugal,Norway,3,0,5,42,-37,-0.185,1.604455275,0.9417467792,1.05848209,1.100283659,0.7376268745,0.9894758076
5/29/2016,Romania,Ukraine,3,4,43,24,19,0.095,3.300990805,0.694570987,1.262024592,0.9862839502,0.6069066877,1.707409037
5/29/2016,Turkey,Montenegro,1,0,29,64,-35,-0.175,2.656113251,0.5525357924,1.178714628,0.7577715292,0.6283901701,1.470953669
5/30/2016,Sweden,Slovenia,0,0,18,63,-45,-0.225,2.590637001,0.7351891889,1.120275453,0.8748117984,0.7242553818,1.509533734
5/31/2016,Austria,Malta,2,1,23,175,-152,-0.76,2.071433807,0.8722837624,0.962694576,0.983937305,0.7640074827,1.40457073
5/31/2016,Republic of Ireland,Belarus,1,2,47,89,-42,-0.21,1.835748117,1.305301637,0.9515522529,1.382026634,0.8139574843,1.259335739
5/31/2016,Serbia,Israel,3,1,25,85,-60,-0.3,2.054634669,0.6129468464,1.261351198,0.6378775844,0.8281189536,1.063309433
6/1/2016,Belgium,Finland,1,1,1,54,-53,-0.265,1.459391559,0.8907306376,0.9012864573,0.861309614,0.8912393358,1.056988016
6/1/2016,Czech Republic,Russia,2,1,40,38,2,0.01,2.032325564,0.5323544741,1.015197534,0.6439053593,0.7125020516,1.306783989
6/1/2016,Estonia,Andorra,2,0,116,158,-42,-0.21,1.472316439,0.997657073,0.9779207017,0.9193365539,0.9352204785,0.9827851834
6/1/2016,Latvia,Lithuania,2,1,138,134,4,0.02,1.637518772,0.6548638693,0.6878239051,0.791076158,0.7134113013,1.554068296
6/1/2016,Norway,Iceland,3,2,42,52,-10,-0.05,1.708792801,0.9496614172,0.775413229,1.005435095,0.8139955004,1.438524552
6/1/2016,Poland,Netherlands,1,2,21,16,5,0.025,2.674585931,0.6671272856,1.165033871,0.9362351086,0.6140885946,1.49857707
6/2/2016,England,Portugal,1,0,4,5,-1,-0.005,1.49379538,0.8488659572,0.773018693,0.9751964454,0.7501606133,1.26142721
6/3/2016,Albania,Ukraine,1,3,66,24,42,0.21,2.113304726,0.9146697282,0.8079521246,1.298821991,0.6069066877,1.707409037
6/3/2016,Bosnia and Herzegovina,Denmark,2,2,55,10,45,0.225,2.10949504,1.251272497,0.857335965,1.129917535,0.954360379,1.606159034
6/3/2016,Faroe Islands,Kosovo,0,2,113,120,-7,-0.035,3.239735306,0.6748575891,1.607751635,0.6771297578,0.8589096589,1.315381252
6/3/2016,Romania,Georgia,5,1,43,91,-48,-0.24,2.625896129,0.6898494613,1.262024592,0.9862839502,0.6027810827,1.358222135
6/3/2016,Switzerland,Moldova,2,1,13,177,-164,-0.82,1.46112523,0.6182404725,0.6221327902,0.7340855973,0.7258016976,1.53308215
6/4/2016,Austria,Netherlands,0,2,23,16,7,0.035,2.210072543,0.701118146,0.962694576,0.983937305,0.6140885946,1.49857707
6/4/2016,Croatia,San Marino,10,0,14,210,-196,-0.98,1.715163397,0.8324707936,1.081044601,0.7341272121,0.977248323,1.035673744
6/4/2016,Estonia,Latvia,0,0,116,138,-22,-0.11,2.485680872,0.6351439015,0.9779207017,0.9193365539,0.5953945495,1.659215551
6/4/2016,France,Scotland,3,0,2,44,-42,-0.21,2.24436651,0.5579973199,1.145811512,0.8167527946,0.5887741505,1.278620541
6/4/2016,Germany,Hungary,2,0,12,37,-25,-0.125,1.960642279,0.7415314758,0.8859039624,0.9712366222,0.6579786335,1.444683785
6/4/2016,Slovakia,Northern Ireland,0,0,36,48,-12,-0.06,2.342818731,0.9721971291,0.9679458923,0.9672856811,0.866177356,1.579969435
6/5/2016,Belgium,Norway,3,2,1,42,-41,-0.205,1.366176928,0.7372058546,0.9012864573,0.861309614,0.7376268745,0.9894758076
6/5/2016,Russia,Serbia,1,1,38,25,13,0.065,3.157720963,0.5746755213,1.233798463,0.8284500583,0.5978106067,1.670669732
6/5/2016,Slovenia,Turkey,0,1,63,29,34,0.17,2.66331435,0.4984699247,1.164108891,0.6678961702,0.6431869996,1.493447299
6/5/2016,Sweden,Wales,3,0,18,17,1,0.005,2.958019192,0.8196928796,1.120275453,0.8748117984,0.8075023252,1.72360302
6/6/2016,Iceland,Liechtenstein,4,0,52,186,-134,-0.67,1.9299346,0.4974078432,1.084512069,0.9140319044,0.4689845379,1.16163391
6/6/2016,Italy,Finland,2,0,7,54,-47,-0.235,1.318152606,1.277789589,0.8140605479,1.235583925,0.8912393358,1.056988016
6/6/2016,Poland,Lithuania,0,0,21,134,-113,-0.565,2.773623916,0.7750284718,1.165033871,0.9362351086,0.7134113013,1.554068296
6/7/2016,Bulgaria,Denmark,0,4,71,10,61,0.305,2.721859249,1.262469732,1.106211573,1.140028804,0.954360379,1.606159034
6/7/2016,Spain,Georgia,0,1,6,91,-85,-0.425,2.09787758,0.7751177031,1.008255075,1.108192719,0.6027810827,1.358222135
